SHOT_MADE_FLAG,SHOT_ATTEMPTED_FLAG,SEASON,X_ID
361,847,2023,1629018
59,114,2023,1629020
332,552,2023,1629021
208,492,2023,1629022
354,811,2023,1629023
131,280,2023,1629026
433,1008,2023,1629027
427,749,2023,1629028
804,1652,2023,1629029
126,209,2023,1629048
68,153,2023,1629052
17,26,2023,1629057
363,676,2023,1629060
106,206,2023,1629111
8,22,2023,1629117
304,675,2023,1629130
41,116,2023,1629139
70,145,2023,1629162
15,49,2023,1629216
0,4,2023,1629232
152,253,2023,1629234
3,12,2023,1629308
153,329,2023,1629312
166,352,2023,1629599
4,6,2023,1629603
6,17,2023,1629610
254,493,2023,1629611
260,522,2023,1629614
15,35,2023,1629618
304,728,2023,1629622
2,5,2023,1629623
93,151,2023,1629626
624,1094,2023,1629627
436,880,2023,1629628
91,234,2023,1629629
80,170,2023,1629630
304,663,2023,1629631
541,1209,2023,1629632
33,59,2023,1629634
375,841,2023,1629636
126,175,2023,1629637
236,538,2023,1629638
324,735,2023,1629639
391,862,2023,1629640
57,124,2023,1629642
40,112,2023,1629643
29,40,2023,1629646
18,30,2023,1629647
33,65,2023,1629650
366,582,2023,1629651
288,657,2023,1629652
348,480,2023,1629655
122,328,2023,1629656
184,465,2023,1629659
2,4,2023,1629660
276,619,2023,1629661
65,189,2023,1629667
34,78,2023,1629669
138,299,2023,1629670
490,1186,2023,1629673
67,104,2023,1629674
406,851,2023,1629675
60,158,2023,1629677
10,26,2023,1629678
126,317,2023,1629680
276,605,2023,1629684
15,30,2023,1629685
17,25,2023,1629716
15,46,2023,1629717
2,10,2023,1629718
88,208,2023,1629723
103,226,2023,1629726
96,232,2023,1629731
45,75,2023,1629750
15,46,2023,1629875
718,1558,2023,1630162
183,423,2023,1630163
187,305,2023,1630164
117,283,2023,1630165
406,803,2023,1630166
332,579,2023,1630167
223,365,2023,1630168
500,1048,2023,1630169
498,1056,2023,1630170
235,480,2023,1630171
159,359,2023,1630172
235,469,2023,1630173
315,635,2023,1630174
332,763,2023,1630175
20,70,2023,1630177
638,1419,2023,1630178
290,697,2023,1630180
4,14,2023,1630181
179,374,2023,1630182
307,628,2023,1630183
34,92,2023,1630184
18,41,2023,1630186
234,395,2023,1630188
186,382,2023,1630191
69,149,2023,1630192
388,894,2023,1630193
259,480,2023,1630194
1,2,2023,1630196
49,121,2023,1630197
222,485,2023,1630198
303,600,2023,1630200
136,325,2023,1630201
297,635,2023,1630202
29,71,2023,1630204
108,240,2023,1630205
11,26,2023,1630207
260,376,2023,1630208
99,184,2023,1630209
121,279,2023,1630214
98,201,2023,1630215
360,776,2023,1630217
63,159,2023,1630219
2,8,2023,1630222
563,1332,2023,1630224
9,24,2023,1630227
456,862,2023,1630228
170,367,2023,1630230
97,181,2023,1630231
34,90,2023,1630235
20,55,2023,1630240
158,393,2023,1630241
14,38,2023,1630243
360,719,2023,1630245
51,104,2023,1630249
108,229,2023,1630256
4,7,2023,1630259
75,160,2023,1630264
2,3,2023,1630284
17,54,2023,1630285
20,36,2023,1630288
7,17,2023,1630296
2,4,2023,1630311
20,54,2023,1630314
49,104,2023,1630322
49,113,2023,1630346
45,95,2023,1630526
65,161,2023,1630527
293,588,2023,1630529
275,621,2023,1630530
59,148,2023,1630531
528,1096,2023,1630532
150,378,2023,1630533
178,433,2023,1630534
5,11,2023,1630535
80,210,2023,1630537
97,251,2023,1630538
205,454,2023,1630540
194,420,2023,1630541
155,233,2023,1630543
145,316,2023,1630544
18,41,2023,1630547
51,110,2023,1630548
168,294,2023,1630549
80,183,2023,1630550
32,78,2023,1630551
359,702,2023,1630552
8,21,2023,1630553
6,19,2023,1630554
34,82,2023,1630556
386,794,2023,1630557
146,323,2023,1630558
457,940,2023,1630559
526,1190,2023,1630560
10,18,2023,1630561
12,34,2023,1630562
1,3,2023,1630563
10,17,2023,1630564
447,942,2023,1630567
36,75,2023,1630568
164,311,2023,1630570
73,155,2023,1630572
249,558,2023,1630573
164,402,2023,1630577
527,982,2023,1630578
38,55,2023,1630579
402,847,2023,1630581
247,568,2023,1630583
1,6,2023,1630586
40,116,2023,1630587
100,203,2023,1630590
336,714,2023,1630591
76,179,2023,1630592
524,1167,2023,1630595
320,553,2023,1630596
212,377,2023,1630598
10,24,2023,1630600
1,6,2023,1630604
17,50,2023,1630610
28,55,2023,1630611
3,8,2023,1630618
0,1,2023,1630622
202,500,2023,1630625
142,345,2023,1630631
54,121,2023,1630639
14,22,2023,1630641
9,15,2023,1630643
81,167,2023,1630647
37,84,2023,1630649
9,16,2023,1630658
20,39,2023,1630678
7,24,2023,1630688
141,382,2023,1630692
19,40,2023,1630695
15,33,2023,1630696
81,166,2023,1630699
139,311,2023,1630700
195,479,2023,1630702
307,797,2023,1630703
11,19,2023,1630846
4,10,2023,1630929
417,973,2023,1631093
640,1407,2023,1631094
378,833,2023,1631095
505,953,2023,1631096
296,663,2023,1631097
62,154,2023,1631098
443,975,2023,1631099
18,62,2023,1631100
176,434,2023,1631101
6,20,2023,1631102
271,628,2023,1631103
102,215,2023,1631104
349,564,2023,1631105
88,189,2023,1631106
127,281,2023,1631107
103,241,2023,1631108
98,151,2023,1631109
340,776,2023,1631110
9,18,2023,1631111
8,15,2023,1631112
536,993,2023,1631114
36,72,2023,1631115
59,155,2023,1631116
229,350,2023,1631117
95,228,2023,1631119
5,12,2023,1631120
101,230,2023,1631121
10,28,2023,1631123
82,222,2023,1631124
222,483,2023,1631128
10,20,2023,1631131
234,509,2023,1631133
14,27,2023,1631157
13,20,2023,1631159
107,232,2023,1631165
2,5,2023,1631167
17,36,2023,1631169
341,697,2023,1631170
49,116,2023,1631172
18,46,2023,1631173
33,66,2023,1631197
145,366,2023,1631200
219,512,2023,1631204
9,29,2023,1631205
69,157,2023,1631207
1,3,2023,1631209
5,9,2023,1631210
208,447,2023,1631212
2,8,2023,1631214
80,206,2023,1631216
10,19,2023,1631217
233,332,2023,1631218
4,13,2023,1631220
32,69,2023,1631221
118,303,2023,1631222
165,409,2023,1631223
56,113,2023,1631230
55,124,2023,1631241
8,23,2023,1631243
0,1,2023,1631245
169,379,2023,1631246
1,6,2023,1631250
36,78,2023,1631254
9,14,2023,1631257
83,196,2023,1631260
29,64,2023,1631262
34,79,2023,1631288
2,16,2023,1631298
22,74,2023,1631303
15,38,2023,1631306
56,141,2023,1631311
16,33,2023,1631321
252,548,2023,1631323
11,38,2023,1631338
60,150,2023,1631367
0,1,2023,1631376
8,19,2023,1631386
27,50,2023,1631466
551,1186,2023,1641705
476,1083,2023,1641706
108,240,2023,1641707
239,446,2023,1641708
232,480,2023,1641709
115,247,2023,1641710
189,445,2023,1641711
54,161,2023,1641712
241,563,2023,1641713
212,467,2023,1641715
45,110,2023,1641716
217,442,2023,1641717
319,815,2023,1641718
10,45,2023,1641720
4,21,2023,1641721
174,456,2023,1641722
34,92,2023,1641723
10,30,2023,1641724
221,296,2023,1641726
1,5,2023,1641727
85,218,2023,1641729
50,93,2023,1641730
188,432,2023,1641731
28,71,2023,1641732
113,289,2023,1641733
15,49,2023,1641734
8,24,2023,1641735
37,90,2023,1641738
197,438,2023,1641739
54,112,2023,1641741
1,7,2023,1641745
50,100,2023,1641748
5,16,2023,1641749
11,22,2023,1641753
4,17,2023,1641754
5,9,2023,1641757
32,77,2023,1641763
271,597,2023,1641764
40,104,2023,1641765
14,27,2023,1641766
90,229,2023,1641767
4,6,2023,1641771
29,67,2023,1641774
6,15,2023,1641775
25,52,2023,1641778
36,71,2023,1641787
6,15,2023,1641788
5,15,2023,1641793
0,1,2023,1641806
4,6,2023,1641809
8,20,2023,1641816
0,4,2023,1641847
6,23,2023,1641851
116,228,2023,1641854
230,499,2023,1641871
12,28,2023,1641877
10,19,2023,1641926
32,84,2023,1641931
18,35,2023,1641970
75,136,2023,1641998
9,34,2023,1642013
3529,7584,2023,1610612737
3601,7396,2023,1610612738
3425,7148,2023,1610612739
3484,7165,2023,1610612740
3448,7339,2023,1610612741
3535,7352,2023,1610612742
3610,7279,2023,1610612743
3582,7515,2023,1610612744
3425,7459,2023,1610612745
3473,7108,2023,1610612746
3580,7177,2023,1610612747
3266,7022,2023,1610612748
3538,7258,2023,1610612749
3383,6974,2023,1610612750
3334,7307,2023,1610612751
3385,7272,2023,1610612752
3318,6964,2023,1610612753
3855,7599,2023,1610612754
3404,7331,2023,1610612755
3482,7063,2023,1610612756
3227,7356,2023,1610612757
3553,7455,2023,1610612758
3438,7436,2023,1610612759
3653,7324,2023,1610612760
3466,7356,2023,1610612761
3443,7371,2023,1610612762
3145,7229,2023,1610612763
3523,7493,2023,1610612764
3353,7236,2023,1610612765
3281,7133,2023,1610612766
418,813,2024,2544
150,360,2024,101108
39,110,2024,200768
381,727,2024,201142
114,278,2024,201143
116,321,2024,201144
21,39,2024,201145
235,493,2024,201566
35,99,2024,201567
87,200,2024,201569
219,461,2024,201572
55,139,2024,201587
56,86,2024,201599
292,743,2024,201935
308,709,2024,201939
363,748,2024,201942
4,9,2024,201949
176,402,2024,201950
20,46,2024,201959
26,79,2024,201988
3,15,2024,202066
191,449,2024,202331
358,745,2024,202681
19,44,2024,202684
231,422,2024,202685
211,513,2024,202691
46,112,2024,202692
5,22,2024,202693
78,167,2024,202695
407,745,2024,202696
243,542,2024,202699
52,133,2024,202704
21,60,2024,202709
142,263,2024,202710
400,758,2024,203076
243,491,2024,203078
317,709,2024,203081
81,159,2024,203083
192,380,2024,203084
6,17,2024,203109
104,252,2024,203110
108,211,2024,203114
22,41,2024,203458
313,699,2024,203468
241,576,2024,203471
59,118,2024,203482
156,374,2024,203484
75,131,2024,203486
212,326,2024,203497
52,90,2024,203500
167,400,2024,203501
521,857,2024,203507
83,175,2024,203552
367,723,2024,203897
23,46,2024,203901
151,361,2024,203903
32,81,2024,203914
156,386,2024,203915
183,475,2024,203924
36,85,2024,203926
127,249,2024,203932
53,148,2024,203935
76,169,2024,203937
14,18,2024,203939
316,673,2024,203944
261,588,2024,203952
111,242,2024,203954
12,26,2024,203957
18,54,2024,203967
189,330,2024,203991
83,224,2024,203992
74,163,2024,203994
95,273,2024,203995
508,892,2024,203999
166,354,2024,204001
4,9,2024,204060
218,414,2024,204456
201,430,2024,1626145
22,82,2024,1626153
184,456,2024,1626156
404,759,2024,1626157
23,39,2024,1626158
257,563,2024,1626162
379,842,2024,1626164
112,267,2024,1626166
247,516,2024,1626167
89,223,2024,1626168
234,502,2024,1626171
98,189,2024,1626172
204,499,2024,1626179
342,686,2024,1626181
48,113,2024,1626192
11,38,2024,1626196
66,130,2024,1626204
147,341,2024,1626220
93,170,2024,1627732
379,630,2024,1627734
285,663,2024,1627736
105,251,2024,1627739
209,505,2024,1627741
155,333,2024,1627742
135,298,2024,1627747
194,494,2024,1627749
339,734,2024,1627750
280,459,2024,1627751
133,293,2024,1627752
378,821,2024,1627759
94,215,2024,1627763
166,348,2024,1627777
87,159,2024,1627780
388,732,2024,1627783
13,41,2024,1627814
197,379,2024,1627824
321,528,2024,1627826
108,231,2024,1627827
227,587,2024,1627832
200,385,2024,1627884
61,160,2024,1627936
71,196,2024,1628366
425,905,2024,1628368
432,956,2024,1628369
277,619,2024,1628370
99,243,2024,1628371
230,543,2024,1628374
402,892,2024,1628378
124,262,2024,1628379
61,132,2024,1628380
215,404,2024,1628381
302,627,2024,1628384
284,406,2024,1628386
306,650,2024,1628389
141,255,2024,1628392
191,455,2024,1628398
266,604,2024,1628401
276,495,2024,1628404
2,3,2024,1628408
232,555,2024,1628415
76,146,2024,1628418
67,161,2024,1628420
4,7,2024,1628427
92,142,2024,1628436
163,322,2024,1628449
61,129,2024,1628464
37,96,2024,1628467
22,45,2024,1628470
142,313,2024,1628960
38,71,2024,1628963
48,103,2024,1628964
380,769,2024,1628969
243,559,2024,1628970
57,131,2024,1628971
451,922,2024,1628973
32,74,2024,1628975
119,267,2024,1628976
148,373,2024,1628978
26,49,2024,1628981
556,1039,2024,1628983
52,124,2024,1628988
128,310,2024,1628989
414,829,2024,1628991
101,232,2024,1628997
116,268,2024,1628998
22,54,2024,1629001
86,185,2024,1629003
68,162,2024,1629004
79,167,2024,1629006
362,697,2024,1629008
298,624,2024,1629012
21,52,2024,1629013
303,718,2024,1629014
149,346,2024,1629018
7,16,2024,1629020
140,249,2024,1629021
218,497,2024,1629023
86,172,2024,1629026
334,823,2024,1629027
251,439,2024,1629028
216,466,2024,1629029
161,258,2024,1629048
43,68,2024,1629057
200,396,2024,1629060
3,11,2024,1629098
29,68,2024,1629111
180,429,2024,1629130
16,44,2024,1629162
80,200,2024,1629216
89,146,2024,1629234
116,246,2024,1629312
172,364,2024,1629599
34,76,2024,1629610
87,195,2024,1629611
137,284,2024,1629614
22,49,2024,1629618
67,160,2024,1629622
16,32,2024,1629626
133,257,2024,1629627
333,709,2024,1629628
37,86,2024,1629629
213,470,2024,1629630
227,492,2024,1629631
281,645,2024,1629632
166,268,2024,1629634
383,767,2024,1629636
57,86,2024,1629637
160,363,2024,1629638
397,846,2024,1629639
202,443,2024,1629640
172,407,2024,1629645
63,110,2024,1629646
13,20,2024,1629650
189,344,2024,1629651
161,381,2024,1629652
246,352,2024,1629655
169,365,2024,1629656
84,184,2024,1629659
199,383,2024,1629660
231,473,2024,1629661
26,73,2024,1629669
281,680,2024,1629673
84,126,2024,1629674
259,532,2024,1629675
54,123,2024,1629684
27,65,2024,1629723
91,234,2024,1629726
73,179,2024,1629731
93,208,2024,1629750
455,1020,2024,1630162
302,721,2024,1630163
2,4,2024,1630164
235,505,2024,1630166
175,325,2024,1630167
212,370,2024,1630168
295,656,2024,1630169
203,467,2024,1630170
56,131,2024,1630171
140,371,2024,1630172
83,152,2024,1630173
41,80,2024,1630174
160,377,2024,1630175
416,937,2024,1630178
119,272,2024,1630182
218,471,2024,1630183
142,299,2024,1630188
105,197,2024,1630191
25,50,2024,1630192
59,145,2024,1630193
48,88,2024,1630194
154,354,2024,1630198
45,93,2024,1630200
239,513,2024,1630202
99,175,2024,1630208
10,40,2024,1630214
85,176,2024,1630215
273,548,2024,1630217
6,12,2024,1630222
375,877,2024,1630224
0,1,2024,1630227
194,423,2024,1630228
164,331,2024,1630230
61,99,2024,1630231
101,257,2024,1630241
40,104,2024,1630243
198,404,2024,1630245
85,195,2024,1630249
47,95,2024,1630256
21,42,2024,1630264
7,9,2024,1630283
32,80,2024,1630288
20,51,2024,1630311
16,40,2024,1630314
76,205,2024,1630322
9,27,2024,1630346
89,202,2024,1630526
163,373,2024,1630527
2,7,2024,1630528
75,172,2024,1630529
268,564,2024,1630530
12,34,2024,1630531
286,618,2024,1630532
117,294,2024,1630533
187,362,2024,1630534
12,26,2024,1630537
45,115,2024,1630538
25,35,2024,1630539
136,322,2024,1630540
129,291,2024,1630541
14,23,2024,1630543
70,161,2024,1630544
7,14,2024,1630545
80,192,2024,1630548
93,183,2024,1630549
9,15,2024,1630550
97,190,2024,1630551
271,542,2024,1630552
177,467,2024,1630553
10,30,2024,1630556
189,420,2024,1630557
106,244,2024,1630558
264,586,2024,1630559
151,337,2024,1630560
1,5,2024,1630561
288,644,2024,1630567
27,55,2024,1630568
44,102,2024,1630570
52,92,2024,1630572
113,257,2024,1630573
14,20,2024,1630574
172,413,2024,1630577
358,731,2024,1630578
28,46,2024,1630579
221,493,2024,1630581
213,436,2024,1630583
183,391,2024,1630590
197,481,2024,1630591
162,410,2024,1630592
450,994,2024,1630595
316,559,2024,1630596
198,399,2024,1630598
5,8,2024,1630604
36,75,2024,1630611
1,7,2024,1630618
118,288,2024,1630625
87,215,2024,1630631
4,8,2024,1630639
120,229,2024,1630643
4,20,2024,1630649
2,10,2024,1630658
27,67,2024,1630695
31,61,2024,1630696
18,47,2024,1630699
266,564,2024,1630700
119,277,2024,1630702
191,440,2024,1630703
51,119,2024,1630811
190,413,2024,1631093
145,339,2024,1631094
136,313,2024,1631095
56,111,2024,1631096
270,574,2024,1631097
32,78,2024,1631098
219,504,2024,1631099
274,617,2024,1631101
3,6,2024,1631102
49,113,2024,1631103
38,82,2024,1631104
215,308,2024,1631105
143,303,2024,1631106
152,324,2024,1631107
133,296,2024,1631108
140,239,2024,1631109
141,263,2024,1631110
23,50,2024,1631111
373,785,2024,1631114
15,39,2024,1631115
17,33,2024,1631116
184,255,2024,1631117
47,120,2024,1631119
2,5,2024,1631120
4,7,2024,1631121
170,388,2024,1631124
0,2,2024,1631127
283,495,2024,1631128
4,6,2024,1631131
25,40,2024,1631132
48,106,2024,1631133
63,135,2024,1631157
2,8,2024,1631159
124,260,2024,1631165
32,68,2024,1631169
148,337,2024,1631170
42,104,2024,1631172
2,8,2024,1631197
70,153,2024,1631200
88,192,2024,1631204
65,144,2024,1631207
32,89,2024,1631209
3,10,2024,1631210
140,297,2024,1631212
98,244,2024,1631213
2,2,2024,1631214
32,101,2024,1631216
78,128,2024,1631217
158,278,2024,1631218
4,7,2024,1631221
118,241,2024,1631222
44,93,2024,1631223
14,34,2024,1631230
12,31,2024,1631243
39,76,2024,1631245
9,24,2024,1631246
3,7,2024,1631247
3,17,2024,1631248
5,15,2024,1631250
12,29,2024,1631255
110,248,2024,1631260
26,63,2024,1631288
0,1,2024,1631303
0,5,2024,1631306
4,8,2024,1631311
9,18,2024,1631321
96,242,2024,1631323
8,10,2024,1631342
2,10,2024,1631386
7,9,2024,1631466
377,789,2024,1641705
198,491,2024,1641706
4,18,2024,1641707
247,454,2024,1641708
100,197,2024,1641709
149,370,2024,1641710
235,564,2024,1641711
32,78,2024,1641712
32,79,2024,1641713
116,265,2024,1641715
109,232,2024,1641716
138,312,2024,1641717
209,530,2024,1641718
1,1,2024,1641720
3,7,2024,1641721
122,336,2024,1641722
18,47,2024,1641723
68,180,2024,1641724
4,18,2024,1641725
124,177,2024,1641726
12,25,2024,1641727
133,293,2024,1641729
112,299,2024,1641730
205,484,2024,1641731
11,26,2024,1641732
87,218,2024,1641733
0,5,2024,1641734
18,50,2024,1641736
39,56,2024,1641737
23,47,2024,1641738
188,411,2024,1641739
11,25,2024,1641740
95,229,2024,1641741
150,255,2024,1641744
9,47,2024,1641745
76,161,2024,1641748
0,2,2024,1641752
5,13,2024,1641753
54,126,2024,1641757
76,172,2024,1641763
128,297,2024,1641764
49,121,2024,1641765
4,7,2024,1641766
71,174,2024,1641767
13,30,2024,1641774
19,54,2024,1641775
1,4,2024,1641779
156,364,2024,1641783
65,137,2024,1641787
9,23,2024,1641789
4,8,2024,1641790
24,72,2024,1641794
45,98,2024,1641796
1,2,2024,1641798
1,6,2024,1641803
11,24,2024,1641809
33,80,2024,1641810
23,61,2024,1641816
107,250,2024,1641824
124,271,2024,1641842
36,58,2024,1641854
2,8,2024,1641857
19,50,2024,1641871
17,34,2024,1641890
11,35,2024,1641989
18,39,2024,1641998
1,1,2024,1642024
2,3,2024,1642050
183,437,2024,1642258
178,448,2024,1642259
164,353,2024,1642261
36,120,2024,1642262
46,146,2024,1642263
206,508,2024,1642264
61,126,2024,1642265
88,220,2024,1642266
157,401,2024,1642267
105,263,2024,1642268
19,59,2024,1642269
79,151,2024,1642270
87,179,2024,1642271
126,274,2024,1642272
118,331,2024,1642273
168,302,2024,1642274
57,178,2024,1642275
118,213,2024,1642276
21,55,2024,1642277
18,47,2024,1642278
2,3,2024,1642279
4,9,2024,1642280
35,83,2024,1642281
13,30,2024,1642285
62,108,2024,1642345
125,281,2024,1642346
101,238,2024,1642347
63,137,2024,1642348
84,166,2024,1642349
7,12,2024,1642352
2,9,2024,1642353
36,120,2024,1642354
4,24,2024,1642355
8,19,2024,1642358
6,20,2024,1642359
32,72,2024,1642366
76,162,2024,1642367
204,459,2024,1642377
16,35,2024,1642382
1,3,2024,1642384
1,7,2024,1642385
12,25,2024,1642402
38,58,2024,1642403
66,144,2024,1642419
6,19,2024,1642422
0,1,2024,1642434
1,5,2024,1642439
0,4,2024,1642450
2,6,2024,1642461
1,3,2024,1642484
0,2,2024,1642502
7,19,2024,1642505
8,22,2024,1642530
2154,4675,2024,1610612737
2117,4627,2024,1610612738
2284,4592,2024,1610612739
2056,4607,2024,1610612740
2230,4773,2024,1610612741
2145,4502,2024,1610612742
2322,4584,2024,1610612743
2035,4572,2024,1610612744
2091,4667,2024,1610612745
2026,4313,2024,1610612746
1974,4095,2024,1610612747
1952,4262,2024,1610612748
2054,4259,2024,1610612749
2030,4388,2024,1610612750
1912,4330,2024,1610612751
2243,4535,2024,1610612752
1961,4466,2024,1610612753
2122,4326,2024,1610612754
1957,4302,2024,1610612755
2024,4253,2024,1610612756
2040,4517,2024,1610612757
2159,4552,2024,1610612758
1972,4293,2024,1610612759
2154,4534,2024,1610612760
2142,4566,2024,1610612761
1956,4273,2024,1610612762
2322,4766,2024,1610612763
1970,4515,2024,1610612764
2136,4570,2024,1610612765
1853,4312,2024,1610612766
